date,pointIndex,timePoint,declarationPower,declarationPowerUpper,declarationPowerLower,declarationStartStopState,declarationPercent,defaultDeclarationPower,defaultDeclarationPowerUpper,defaultDeclarationPowerLower,defaultDeclarationStartStopState,defaultDeclarationPercent,dayAheadUserMediumLongPower,dayAheadUserStandardPower,dayAheadUserSumPower,dayAheadUserClearingPower,dayAheadUserPrice,dayAheadUserPriceFinal,dayAheadUserSouthPrice,dayAheadUserNorthPrice,dayAheadPublicClearingPower,dayAheadPublicPrice,dayAheadPublicSouthPrice,dayAheadPublicNorthPrice,dayAheadPublicSouthNodePrice,dayAheadPublicNorthNodePrice,realTimeSouthPrice,realTimeNorthPrice,realTimeSouthNodePrice,realTimeNorthNodePrice,realTimeSouthReleaseType,realTimeNorthReleaseType,realTimeClearingPower,realTimeAvgPrice,realTimePointPrice,realTimeAvgPriceCurrent,realTimePointPriceCurrent,realTimeAvgPriceFinal,realTimePointPriceFinal,actualKwh,settleAmount,sourceTargets,sourceFiles
2026-05-13,68,17:00,,,,,,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,69,17:15,,,,,,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,70,17:30,,,,,,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,71,17:45,,,,,,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,72,18:00,,,,,,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,73,18:15,,,,,,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,74,18:30,,,,,,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,75,18:45,,,,,,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,76,19:00,,,,,,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,77,19:15,,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,78,19:30,,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,79,19:45,,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,80,20:00,,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,81,20:15,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,82,20:30,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,83,20:45,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,84,21:00,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,85,21:15,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,86,21:30,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,87,21:45,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,88,22:00,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,89,22:15,,,,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,90,22:30,,,,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,91,22:45,,,,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,92,23:00,,,,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,93,23:15,,,,,,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
2026-05-13,94,23:30,,,,,,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,user_bid_96|user_default_bid_96|dayahead_user_clearing|dayahead_public_clearing,036-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|040-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|043-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouser.json|052-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|056-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|058-www-jspec-com-cn-px-spotgoods-province-mosenergybidinfouser-getmosenergybidinfouserdefault.json|062-www-jspec-com-cn-px-spotgoods-province-dd2jyuserclearingresult-querydd2jyrqclearing.json|065-www-jspec-com-cn-px-spotgoods-province-dayclearingresult-querytablexrdonlyjiesuan.json
