"source_file","export_month","trade_date","hour_index","hour_window","raw_value","raw_unit_label","contains_credentials"
"1、交易计算表2月.xls","2026-02","2026-02-17","24","23:00-24:00","64471","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","1","00:00-01:00","48951","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","2","01:00-02:00","19815","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","3","02:00-03:00","32175","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","4","03:00-04:00","34120","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","5","04:00-05:00","24144","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","6","05:00-06:00","49128","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","7","06:00-07:00","63987","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","8","07:00-08:00","84938","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","9","08:00-09:00","70203","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","10","09:00-10:00","74604","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","11","10:00-11:00","79427","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","12","11:00-12:00","85474","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","13","12:00-13:00","72752","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","14","13:00-14:00","72797","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","15","14:00-15:00","88625","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","16","15:00-16:00","70708","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","17","16:00-17:00","72782","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","18","17:00-18:00","78748","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","19","18:00-19:00","80568","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","20","19:00-20:00","71958","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","21","20:00-21:00","78991","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","22","21:00-22:00","70592","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","23","22:00-23:00","73923","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-16","24","23:00-24:00","70844","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","1","00:00-01:00","41338","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","2","01:00-02:00","25046","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","3","02:00-03:00","28852","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","4","03:00-04:00","27304","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","5","04:00-05:00","38807","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","6","05:00-06:00","39399","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","7","06:00-07:00","71216","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","8","07:00-08:00","70063","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","9","08:00-09:00","78411","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","10","09:00-10:00","72891","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","11","10:00-11:00","75659","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","12","11:00-12:00","76152","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","13","12:00-13:00","73998","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","14","13:00-14:00","75613","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","15","14:00-15:00","68201","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","16","15:00-16:00","72865","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","17","16:00-17:00","81163","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","18","17:00-18:00","77213","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","19","18:00-19:00","76418","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","20","19:00-20:00","76897","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","21","20:00-21:00","72516","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","22","21:00-22:00","73873","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","23","22:00-23:00","79189","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-15","24","23:00-24:00","58447","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","1","00:00-01:00","27910","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","2","01:00-02:00","35912","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","3","02:00-03:00","29462","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","4","03:00-04:00","27703","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","5","04:00-05:00","35066","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","6","05:00-06:00","51283","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","7","06:00-07:00","70803","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","8","07:00-08:00","90304","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","9","08:00-09:00","85323","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","10","09:00-10:00","83971","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","11","10:00-11:00","87479","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","12","11:00-12:00","71059","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","13","12:00-13:00","85737","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","14","13:00-14:00","69369","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","15","14:00-15:00","71722","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","16","15:00-16:00","85033","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","17","16:00-17:00","84521","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","18","17:00-18:00","84840","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","19","18:00-19:00","86571","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","20","19:00-20:00","88938","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","21","20:00-21:00","75506","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","22","21:00-22:00","82199","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","23","22:00-23:00","67982","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-14","24","23:00-24:00","63507","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","1","00:00-01:00","28148","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","2","01:00-02:00","43660","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","3","02:00-03:00","29196","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","4","03:00-04:00","18350","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","5","04:00-05:00","45079","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","6","05:00-06:00","49672","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","7","06:00-07:00","75936","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","8","07:00-08:00","81394","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","9","08:00-09:00","99125","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","10","09:00-10:00","79475","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","11","10:00-11:00","94552","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","12","11:00-12:00","69753","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","13","12:00-13:00","77113","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","14","13:00-14:00","76725","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","15","14:00-15:00","94879","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","16","15:00-16:00","82264","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","17","16:00-17:00","79931","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","18","17:00-18:00","89336","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","19","18:00-19:00","90279","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","20","19:00-20:00","81696","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","21","20:00-21:00","83423","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","22","21:00-22:00","78992","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","23","22:00-23:00","68050","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-13","24","23:00-24:00","54889","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","1","00:00-01:00","46628","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","2","01:00-02:00","30112","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","3","02:00-03:00","30258","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","4","03:00-04:00","42636","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","5","04:00-05:00","28424","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","6","05:00-06:00","52030","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","7","06:00-07:00","72453","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","8","07:00-08:00","95979","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","9","08:00-09:00","89865","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","10","09:00-10:00","96959","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","11","10:00-11:00","74762","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","12","11:00-12:00","81729","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","13","12:00-13:00","85206","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","14","13:00-14:00","79646","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","15","14:00-15:00","73086","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","16","15:00-16:00","83066","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","17","16:00-17:00","86464","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","18","17:00-18:00","89443","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","19","18:00-19:00","93723","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","20","19:00-20:00","86149","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","21","20:00-21:00","77865","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","22","21:00-22:00","79044","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","23","22:00-23:00","78167","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-12","24","23:00-24:00","49363","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","1","00:00-01:00","30615","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","2","01:00-02:00","33379","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","3","02:00-03:00","33977","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","4","03:00-04:00","31542","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","5","04:00-05:00","34127","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","6","05:00-06:00","52212","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","7","06:00-07:00","76388","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","8","07:00-08:00","87211","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","9","08:00-09:00","101823","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","10","09:00-10:00","80464","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","11","10:00-11:00","94413","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","12","11:00-12:00","78998","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表2月.xls","2026-02","2026-02-11","13","12:00-13:00","85138","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
